"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Colombia","COL","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.4800033569336","73.6500015258789","73.7399978637695","74","74.0800018310547","74.4000015258789","74.7200012207031","75.1399993896484","75.6399993896484","75.9599990844727","76.2900009155273","76.5299987792969","76.6900024414063","76.9700012207031","77.1800003051758","77.4199981689453","77.6600036621094","77.8300018310547","77.9199981689453","77.1399993896484","76.870002746582","76.4599990844727","78.2300033569336","78.6900024414063","78.7799987792969","79.4300003051758","78.3000030517578","77.3300018310547","79.0100021362305","","",
"Comoros","COM","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7999992370605","18.0799999237061","18.3099994659424","18.3799991607666","18.7399997711182","18.9599990844727","19.3799991607666","19.7700004577637","20.2399997711182","21.4699993133545","22.1800003051758","22.9599990844727","23.7800006866455","24.6599998474121","26.6800003051758","28.75","30.2199993133545","32.4900016784668","34.8499984741211","37.2400016784668","39.6500015258789","41.9900016784668","44.4700012207031","46.7700004577637","47.7799987792969","48.8600006103516","50.0800018310547","51.0999984741211","52.0499992370605","","",
"Cabo Verde","CPV","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9700012207031","66.2399978637695","66.5699996948242","66.9400024414063","67.3600006103516","67.7200012207031","68.1900024414063","68.7200012207031","69.379997253418","70.0599975585938","70.6900024414063","71.25","71.879997253418","72.629997253418","73.2799987792969","74.0500030517578","74.8899993896484","75.5500030517578","76.0299987792969","76.5599975585938","77.1600036621094","77.6699981689453","78.1699981689453","78.6100006103516","79.0899963378906","79.6999969482422","80.1900024414063","82.3399963378906","83.120002746582","","",
"Costa Rica","CRI","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.620002746582","72.8199996948242","74.4499969482422","74.4199981689453","75.9199981689453","77.870002746582","78.6399993896484","78.3000030517578","78.7399978637695","79.7600021362305","79.129997253418","80.9300003051758","81.5","82.8899993896484","82.6399993896484","82.9000015258789","82.0800018310547","82.8600006103516","85.0100021362305","85.6600036621094","86.2200012207031","87.5100021362305","89.0199966430664","86.4400024414063","86.1699981689453","86.6999969482422","85.5699996948242","84.629997253418","85.9199981689453","","",
"Caribbean small states","CSS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8221205121148","75.5672406132845","77.5404196997673","77.5624426370497","78.2077794675533","78.9339281508935","80.5987450067393","81.8332411600499","83.348788037569","84.0220706475623","84.3401214591679","84.4673076899766","85.2988403726676","85.4255819716171","85.5561961606618","85.8753983050942","85.8169056256433","85.6678166891367","85.8825375067764","85.8685401225646","85.9385879788509","86.2439297913247","86.5546570657736","86.7865722014924","86.8933907802361","86.3761518213646","86.2099628548607","86.42922474419","87.0128105983849","","",
"Cuba","CUB","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.25","64.5999984741211","65.6600036621094","67.9499969482422","71.0599975585938","71.0500030517578","71.0100021362305","71.6100006103516","72.2399978637695","72.1999969482422","73.4499969482422","74.7600021362305","75.879997253418","76.8600006103516","77.5699996948242","78.2200012207031","79.0199966430664","79.5199966430664","79.9400024414063","79.9400024414063","79.0199966430664","78.2200012207031","80.75","80.9400024414063","80.9400024414063","81.3300018310547","81.7300033569336","81.9899978637695","82.3099975585938","","",
"Curacao","CUW","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.1399993896484","63.5499992370605","67.0500030517578","70.4800033569336","71.6699981689453","74.1999969482422","76.5500030517578","78.7200012207031","80.6600036621094","82.4000015258789","83.7300033569336","83.8499984741211","85","85.5299987792969","86.1999969482422","87.0899963378906","88.1600036621094","87.7099990844727","87.5699996948242","88.3099975585938","89.2200012207031","89.8000030517578","91.0100021362305","90.8899993896484","91.6100006103516","91.9499969482422","92.0199966430664","92.6100006103516","91.6399993896484","","",
"Czech Republic","CZE","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9199981689453","60","61.2299995422363","62.9099998474121","63.8199996948242","64.870002746582","66.3600006103516","66.8399963378906","68.0699996948242","68.9899978637695","68.2600021362305","68.6999969482422","69.5100021362305","70.0199966430664","70.6900024414063","70.1800003051758","70.6600036621094","70.9599990844727","73.7200012207031","74.879997253418","74.2399978637695","74.7399978637695","75.0199966430664","74.7699966430664","74.620002746582","74.1399993896484","73.9899978637695","74.3000030517578","74.620002746582","","",
"Germany","DEU","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6800003051758","75.2399978637695","75.879997253418","76.2799987792969","76.7699966430664","77.9800033569336","78.5599975585938","78.7699966430664","79.1600036621094","79.620002746582","80.0599975585938","80.4300003051758","81.25","81.2900009155273","82.25","82.379997253418","82.4400024414063","83.6699981689453","84.1900024414063","84.5400009155273","84.629997253418","84.75","84.9899978637695","84.8300018310547","85.1900024414063","85.3099975585938","85.2600021362305","85.2099990844727","85.2699966430664","","",
"Djibouti","DJI","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5299987792969","45.9000015258789","46.2200012207031","46.6800003051758","47.1100006103516","47.5499992370605","48.0800018310547","48.689998626709","49.4500007629395","50.25","51.2099990844727","52.2400016784668","53.2999992370605","54.3699989318848","55.4500007629395","56.5999984741211","57.7799987792969","58.9799995422363","60.0200004577637","61.1199989318848","62.3300018310547","63.4199981689453","64.4899978637695","65.5999984741211","66.7399978637695","67.8300018310547","68.8499984741211","69.9899978637695","71.0599975585938","","",
"Dominica","DMA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.8899993896484","82.25","82.8300018310547","82.3600006103516","82.5299987792969","82.8499984741211","83.870002746582","83.5699996948242","83.1699981689453","84.5400009155273","83.8899993896484","86.120002746582","86.5999984741211","86.120002746582","85.9899978637695","86.9100036621094","85.7799987792969","86.4899978637695","88.5500030517578","89.8499984741211","89.8099975585938","89.5199966430664","89.879997253418","89.9100036621094","89.379997253418","89.7799987792969","90.1800003051758","90.3199996948242","90.0999984741211","","",
"Dominican Republic","DOM","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.620002746582","73.7699966430664","74.0599975585938","74.5199966430664","74.8899993896484","75.2600021362305","76.2699966430664","75.3099975585938","76.3600006103516","77.2099990844727","81.1100006103516","82.75","83.1500015258789","83.0199966430664","82.3099975585938","83.7399978637695","84.370002746582","82.9199981689453","88.7399978637695","88.1600036621094","88.4100036621094","87.9100036621094","89.5899963378906","88.0199966430664","89.6600036621094","89.7900009155273","89.1100006103516","89.0299987792969","89.3300018310547","","",
"Algeria","DZA","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3199996948242","51.7299995422363","52.189998626709","52.5999984741211","53","53.5099983215332","53.9700012207031","54.8300018310547","55.6500015258789","56.1800003051758","57.1699981689453","59.6300010681152","62.0099983215332","63.75","65.0899963378906","66.7799987792969","68.2399978637695","69.5899963378906","71.0800018310547","72.1600036621094","73.2099990844727","72.9599990844727","72.7900009155273","72.5299987792969","72.2799987792969","72.0400009155273","71.8000030517578","72.4899978637695","73.129997253418","","",
"East Asia & Pacific (excluding high income)","EAP","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4327269070897","24.1465853379971","25.6278498678354","27.4131293854876","29.7199444577343","30.9005221379889","31.3982572228309","31.8477782929432","31.9978070099435","32.430256742446","32.8550061198737","33.7095259180062","34.3224924462986","36.1068189255429","36.7956630462734","37.9929212277348","38.4979284598323","39.4111571975803","40.5631379388162","41.1908021443568","42.4115625601608","43.0086607478658","45.3021419192651","47.3685232819121","48.9292803688937","50.4683718877065","51.8234090569964","52.698533180435","54.3884041369443","","",
"Early-demographic dividend","EAR","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4107388701479","28.6701412677038","29.3882609373713","29.9369795679259","31.1339134166376","31.6598212483041","32.2419848469183","32.605246988341","32.6492301564334","32.73184065669","33.0965149310549","33.0819920690148","33.0956331806223","33.8276864025664","33.9708410334654","35.2596727198567","36.1238947380287","37.0741831626789","38.1551120626835","38.8984433877719","40.3208847270013","41.8795180791492","42.6994763924939","43.2258241606486","43.9743295230516","45.0237018401604","45.7400824657223","46.8824294713434","47.496309905704","","",
"East Asia & Pacific","EAS","Employment in services, female (% of female employment) (modeled ILO estimate)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5403112154798","28.2652706914813","29.7119518637422","31.4439236663494","33.619249854379","34.758888025772","35.318377499883","35.7671353188572","35.9559858754606","36.4178459020104","36.9407376307883","37.8132230765428","38.4199916868251","40.1380012281709","40.8787023607362","42.046172219066","42.5429728575336","43.4330923462367","44.5642803186331","45.1852934353268","46.300456894281","46.873122886761","48.9553791144332","50.8970888029795","52.3343067156083","53.7881455055996","55.0492491100892","55.8744974618358","57.4574624317233","","",
